Title,Price,Registration Date,Mileage,Fuel Type,Transmission,Engine Size,Doors,Colour,Body Type,URL,Sale Date
2004 MK5 Golf 2.0 GT TDI,480.00,2004,255000,Diesel,Manual,2,,Black,Hatchback,https://www.ebay.co.uk/itm/124873387827?hash=item1d1308af33:g:adMAAOSwyUZhIMtg, 1 Sep 2021
Volkswagen be golf 1.9 tdi 2008,"1,140.00",2008,101000,Diesel,Manual,1.9,5,,Hatchback,https://www.ebay.co.uk/itm/334126184222?hash=item4dcb78f71e:g:kUQAAOSw7o1hJo7G, 1 Sep 2021
vw golf mk5 1.9 tdi,860.00,2004,219000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/384352010178?hash=item597d2a3fc2:g:~JYAAOSwJfthFrgs, 1 Sep 2021
VW Golf FSI 2.0 ,675.00,2005,133402,Petrol,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/294358562949?hash=item4489233885:g:7HkAAOSwNwxhG~hb, 1 Sep 2021
VW Golf Convertible 1997 2lt,535.00,1997,61799,Petrol,Automatic,2,,,Convertible,https://www.ebay.co.uk/itm/284425499681?hash=item423914b421:g:r5MAAOSwdFthJ3kI, 2 Sep 2021
VW Golf TD,195.00,1995,145455,Diesel,Manual,1.9,Four door,Metallic green,Hatch back,https://www.ebay.co.uk/itm/203590977254?hash=item2f66f7c6e6:g:POoAAOSwcLphL5I8, 2 Sep 2021
Volkswagen Golf R 2015 | only 30k miles,"14,655.00",2015,32000,Petrol,Manual,2,5,White,Hatchback,https://www.ebay.co.uk/itm/284425762666?hash=item423918b76a:g:wUEAAOSwkdRhHnpY, 2 Sep 2021
Volkswagen golf 1.4 gt tsi 170  not gti edition 30 ,"1,400.00",2007,76000,Petrol,Manual,1.4,3,Blue,Hatchback,https://www.ebay.co.uk/itm/174913291917?hash=item28b9a5068d:g:KHUAAOSwJG5hFVKK, 2 Sep 2021
"37k miles! VW Golf Estate AUTOMATIC, 2 owners, full history, full MOT timewarp","2,800.00",2000,36700,Petrol,Automatic,2,5,Silver,Estate,https://www.ebay.co.uk/itm/255112449185?hash=item3b65e30ca1:g:tIsAAOSwp~1hKmNu, 2 Sep 2021
VW Golf 2.0 GT TDI,520.00,2005,151050,Diesel,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265288938240?hash=item3dc473f300:g:z2EAAOSwX25hKolH, 2 Sep 2021
Volkswagen Golf GTI 1.8T 3dr 150bhp AUM Leather Interior MOT Oct 2021 ,475.00,2000,167000,Petrol,Manual,1.8,3,Silver,Hatchback,https://www.ebay.co.uk/itm/224589714252?hash=item344a97134c:g:nqYAAOSw8jBhAGZr, 3 Sep 2021
Golf 4  Automatic  1.6,495.00,2000,124000,Petrol,Automatic,1.6,5,Army Green,Hatchback,https://www.ebay.co.uk/itm/294361246985?hash=item44894c2d09:g:3MQAAOSwA9ZhIkbg, 3 Sep 2021
Volkswagen GOLF V6 4MOTION,800.00,2000,117032,Petrol,Manual,2.8,3,Green,Hatchback,https://www.ebay.co.uk/itm/185022509095?hash=item2b14337027:g:p0QAAOSwYrJhK4CZ, 3 Sep 2021
Volkswagen Golf mk5 1.9 tdi 2005 ,970.00,2005,187000,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/255112517888?hash=item3b65e41900:g:frcAAOSwTRZhKm4-, 4 Sep 2021
Volkswagen Golf GTI 1.8T 3dr 150bhp AUM Leather Interior MOT Oct 2021 ,485.00,2000,167000,Petrol,Manual,1.8,3,Silver,Hatchback,https://www.ebay.co.uk/itm/224596361615?hash=item344afc818f:g:nqYAAOSw8jBhAGZr, 4 Sep 2021
Volts wagon golf,"2,000.00",2010,116698,Diesel,Manual,1.6,4,Silver,Hatchback,https://www.ebay.co.uk/itm/194314332717?hash=item2d3e096a2d:g:tLgAAOSw1gNg96a9, 5 Sep 2021
VW Golf Plus SE TDI S-A 09 REG Automatic 1.6L,"1,995.00",2009,103079,Diesel,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/124885371201?hash=item1d13bf8941:g:j3wAAOSw5lxhHn5Q, 5 Sep 2021
Vw Golf Gti Performance DSG ,"11,150.00",2015,63500,Petrol,Automatic,2,5,White,Hatchback,https://www.ebay.co.uk/itm/124876205374?hash=item1d1333ad3e:g:YLIAAOSwZcZhK-Il, 5 Sep 2021
Volkswagen Golf Estate 2010  1.6 TDI BlueMotion SE 5door - Silver,"1,695.00",2010,148000,Diesel,Manual,1.6,5,Silver,Estate,https://www.ebay.co.uk/itm/224592092781?hash=item344abb5e6d:g:3t4AAOSwn8NhLUX7, 6 Sep 2021
"Volkswagen Golf MK7, 1.6 SE TDI Blue Motion S/S","5,100.00",2013,94000,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/203587466279?hash=item2f66c23427:g:t7gAAOSw9zNhLRz5, 6 Sep 2021
2010 VW Golf 1.6 tdi S 5 door ,"1,975.00",2010,140000,Diesel,Manual,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/274936132478?hash=item400378737e:g:j6YAAOSwbQBhNh47, 7 Sep 2021
Volkswagen Golf 2.0 TDI GT Silver,480.00,2007,119843,Diesel,Manual,2,3,Silver,Hatchback,https://www.ebay.co.uk/itm/185025977423?hash=item2b14685c4f:g:FrEAAOSwx5FhLkme, 7 Sep 2021
Volkswagen Golf Plus TDI,880.00,2006,92000,Diesel,Manual,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255117108612?hash=item3b662a2584:g:6noAAOSw3phhIQNj, 8 Sep 2021
VOLKSWAGEN GOLF 1.6 TDI 2010 FULL MOT GREY 5 DOOR BLUEMOTION TECH SE,"1,950.00",2010,159370,Diesel,Manual,1.6,5,Grey,Hatchback,https://www.ebay.co.uk/itm/284434039361?hash=item4239970241:g:i4MAAOSwcfZhL2Fp, 8 Sep 2021
2009 Volkswagen Golf 1.6 dsg petrol 5 door hatchback ,"2,350.00",2009,105000,Petrol,Automatic,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265297742028?hash=item3dc4fa48cc:g:FeoAAOSwpI9hMmF-, 8 Sep 2021
VW Golf Plus SE TDI S-A 09 REG Automatic 1.6L,"1,995.00",2009,103079,Diesel,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/124882193818?hash=item1d138f0d9a:g:j3wAAOSw5lxhHn5Q, 8 Sep 2021
Volkswagen golf gti mk6 DSG,"7,500.00",2009,36088,Petrol,Semi-Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/185030895828?hash=item2b14b368d4:g:qKUAAOSwG~VhMhTM, 8 Sep 2021
63 plate Volkswagen Golf Estate 1.6 S TDI,"2,995.00",2013,145184,Diesel,Manual,1.6,5,Black,Estate,https://www.ebay.co.uk/itm/363528548699?hash=item54a3fd715b:g:ev4AAOSw4rxhMKiG, 9 Sep 2021
"VW GOLF CABRIOLET  2ltr TDI BLUEMOTION13 plate, FSH, CAM BELT CHANGED LOW MILES ","6,100.00",2013,71630,Diesel,Manual,2,2,White,Convertible,https://www.ebay.co.uk/itm/284444373067?hash=item423a34b04b:g:7IMAAOSwupJhMlp6, 9 Sep 2021
Volkswagen Golf MK5 2.0 138bhp TDI S 5dr,"1,495.00",2005,137800,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/185035889290?hash=item2b14ff9a8a:g:XhQAAOSwzethNk0M, 9 Sep 2021
VW golf mk2 4+E great condition for year,"2,300.00",1988,74800,Petrol,Manual,1.6,5,White,Hatchback,https://www.ebay.co.uk/itm/304130872774?hash=item46cf9cd5c6:g:~8YAAOSwzYxhMRbt, 9 Sep 2021
Volkswagen Golf 2.0 TDI GT DSG 2013,"6,100.00",2013,111000,Diesel,Semi-Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/224580845568?hash=item344a0fc000:g:fR0AAOSwonNhC9h1, 24 Aug 2021
vw golf mk4 5 door black 1.6 petrol hatchback SE 2002 plate,370.00,2002,87022,Petrol,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/124853702696?hash=item1d11dc5028:g:dwkAAOSwJ2FhFm1y, 24 Aug 2021
Volkswagen Golf GTI 1.8T 3dr 150bhp AUM Leather Interior MOT Oct 2021 ,510.00,2000,167000,Petrol,Manual,1.8,3,Silver,Hatchback,https://www.ebay.co.uk/itm/224576269772?hash=item3449c9edcc:g:nqYAAOSw8jBhAGZr, 24 Aug 2021
Volkswagen Golf GTD MK7,"13,500.00",2015,64000,Diesel,Automatic,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/255098499781?hash=item3b650e32c5:g:y4gAAOSwpqVhDq7c, 25 Aug 2021
VW Golf GT TDI 140 DSG 2007,"2,995.00",2007,126000,Diesel,Automatic,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/124866646429?hash=item1d12a1d19d:g:z7AAAOSwklVhI7c1, 25 Aug 2021
VW Golf 1.4 S,"1,230.00",2006,103649,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/403082210034?hash=item5dd9926af2:g:N90AAOSwcNZhAa0B, 25 Aug 2021
"2006 Volkswagen Golf 2.0 TDI Sport | 94,000 miles | FSH | NO RESERVE ",721.00,2006,94000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/373693688020?hash=item5701e128d4:g:gjQAAOSwUithIl4y, 25 Aug 2021
* 200 BHP GTI * 2008 VW EOS 2.0 TFSI VOLKSWAGEN EOS CONVERTIBLE LIKE VW GOLF GTI,"2,350.00",2008,103000,Petrol,Manual,2,3,Silver,Convertible,https://www.ebay.co.uk/itm/393527226941?hash=item5ba00cf23d:g:hmQAAOSwZpthI3bn, 25 Aug 2021
Mk4 golf gti 1.8,"1,080.00",2002,150000,Petrol,Manual,1.8,,Silver,Hatchback,https://www.ebay.co.uk/itm/334122722115?hash=item4dcb442343:g:a-wAAOSwNhphIqAW, 25 Aug 2021
VW GOLF MARK 5 MATCH 1.9 TDI,"1,750.00",2008,134000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/224578180935?hash=item3449e71747:g:2WMAAOSwPy1hHs-i, 25 Aug 2021
VW Volkswagen Golf GTI MK4 MKIV 1.8 Petrol,575.00,1999,110462,Petrol,Manual,1.8,5,Black,Hatchback,https://www.ebay.co.uk/itm/194310051811?hash=item2d3dc817e3:g:oAMAAOSwp4hhJTpg, 26 Aug 2021
Volkswagen Golf R 2015 | only 30k miles,"14,700.00",2015,32000,Petrol,Manual,2,5,White,Hatchback,https://www.ebay.co.uk/itm/284416330556?hash=item423888cb3c:g:wUEAAOSwkdRhHnpY, 26 Aug 2021
VW GOLF GTD TDI 2014 3 DOOR MANUAL 6 SPEED ,"7,600.00",2014,87000,Diesel,Manual,2,3,Grey,Hatchback,https://www.ebay.co.uk/itm/403198000486?hash=item5de0793d66:g:j9gAAOSwzqBhVJIl, 9 Oct 2021
MK4 Golf GTi 1.8T (2001) Low miles!,350.00,2001,97427,Petrol,Manual,1.8,3,Blue,Hatchback,https://www.ebay.co.uk/itm/154690506355?hash=item240445ce73:g:CZAAAOSwZv9hiRoi, 8 Nov 2021
Volkswagen Golf Mk4 2002,550.00,2002,125000,Petrol,Manual,1.4,5,Red,Hatchback,https://www.ebay.co.uk/itm/284520325920?hash=item423ebba320:g:zOUAAOSwkSRhhB1T, 8 Nov 2021
"Volkswagen Golf MK5 1.9 TDI Match 5dr, 2008 hatchback - nippy and reliable car!","1,950.00",2008,97000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/275010391970?hash=item4007e58fa2:g:vxgAAOSwiiphgBdr, 8 Nov 2021
2009/59 VOLKSWAGEN GOLF 2.0 GT TDI NO RESERVE ,"2,650.00",2009,93000,Diesel,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/224671447966?hash=item344f763b9e:g:0CAAAOSwB~VhgCh~, 8 Nov 2021
Volkswagen Golf 2.0 Gti 2009 59 DSG NO RESERVE ,"5,150.00",2009,115000,Petrol,Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/124983588448?hash=item1d199a3660:g:-5MAAOSwE5JhgEeA, 8 Nov 2021
VW Golf GT tdi 2.0 Manual 09 reg 3 door,"2,050.00",2009,143000,Diesel,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/255210467489?hash=item3b6bbab0a1:g:T1AAAOSw8YxhWKfy, 8 Nov 2021
Volkswagen Golf sdi,800.00,2001,122000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/353756649574?hash=item525d8a1866:g:-EkAAOSwxXFhfUMz, 9 Nov 2021
"MK6 GOLF GTI - CARBON STEEL GREY - 94K - 6,500 - open to offers","6,500.00",2010,94000,Petrol,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/324869687757?hash=item4ba3be09cd:g:UAQAAOSwyPxhhHLG, 9 Nov 2021
Volkswagen Golf Mk4 2002,550.00,2002,125000,Petrol,Manual,1.4,5,Red,Hatchback,https://www.ebay.co.uk/itm/284521689764?hash=item423ed072a4:g:zOUAAOSwkSRhhB1T, 9 Nov 2021
VW Golf R32,"8,100.00",2007,102000,Petrol,Automatic,3.2,3,Blue,Hatchback,https://www.ebay.co.uk/itm/124981286851?hash=item1d197717c3:g:NpMAAOSwiiphfmH~, 10 Nov 2021
VW GOLF FSI S  1.6 NEW MOT,720.00,2007,90000,Petrol,Manual,1.6,3,Silver,Hatchback,https://www.ebay.co.uk/itm/115084276923?hash=item1acb8eb4bb:g:rzoAAOSwXmdhdtyO, 10 Nov 2021
VW Golf Cabrio 1.6 SE Bluemotion Tech TDI,"3,200.00",2012,118000,Diesel,Manual,1.6,3,Black,Convertible,https://www.ebay.co.uk/itm/275013128210?hash=item40080f5012:g:iU4AAOSwNwhhXb8P, 10 Nov 2021
1999 Volkswagen Golf GTi 1.8 turbo AUM engine V20  British racing green 3 door ,422.00,1999,178000,Petrol,Manual,1.8,3,Green,Hatchback,https://www.ebay.co.uk/itm/115078468477?hash=item1acb36137d:g:7y4AAOSwSEdhL~1m, 10 Nov 2021
Golf gt tdi,"1,850.00",2007,101000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/124987878872?hash=item1d19dbadd8:g:AosAAOSwMl9hg7Nn, 11 Nov 2021
Volkswagen Golf GT 2.0 TDI,"1,500.00",2007,183853,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/165170299935?hash=item2674eac41f:g:l38AAOSw101hhpEa, 11 Nov 2021
VOLKSWAGEN GOLF1.6 TDI MATCH,"6,100.00",2011,37000,Diesel,Automatic,1.6,5,Blue,Hatchback,https://www.ebay.co.uk/itm/255212099526?hash=item3b6bd397c6:g:1m0AAOSwaU9hhC2R, 11 Nov 2021
Vw Golf GT TDI 170 bhp 2013,"6,495.00",2013,101000,Diesel,Automatic,2,4,White,Hatchback,https://www.ebay.co.uk/itm/334215248919?hash=item4dd0c7fc17:g:wtsAAOSwjnphjXTA, 12 Nov 2021
Volkswagen Golf GT Sport TDi - FSH BELT + CLUTCH DONE,"2,050.00",2007,129000,Diesel,Manual,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/224680617765?hash=item3450022725:g:-HIAAOSwBtFhh50Z, 12 Nov 2021
Volkswagen Golf GT 2.0 TDI,"1,500.00",2007,183853,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/165178365569?hash=item267565d681:g:l38AAOSw101hhpEa, 12 Nov 2021
2005 vw volkswagen golf plus gt dsg 2.0 tdi vw,"1,000.00",2005,162000,Diesel,Automatic,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/275021170745?hash=item40088a0839:g:cbEAAOSwvNRhguTJ, 12 Nov 2021
Vw Golf TDI,800.00,2005,168000,Diesel,Manual,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/255223197753?hash=item3b6c7cf039:g:9QsAAOSwScxhjVHD, 12 Nov 2021
VW Golf 2007 1.4s manual petrol ,"1,410.00",2007,122000,Petrol,Manual,1.4,5,Silver,Hatchback,https://www.ebay.co.uk/itm/393682017070?hash=item5ba946db2e:g:G4UAAOSwedNhhqGq, 13 Nov 2021
2008 VOLKSWAGEN GOLF 1.9 TDI MATCH,"1,000.00",2008,126500,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/304224357973?hash=item46d52f4e55:g:iCYAAOSwm4RhfnxE, 13 Nov 2021
"VW Golf Mk6 1.6 TDi 2010 Black, 98,500 miles","2,350.00",2010,90444,Diesel,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/175007616549?hash=item28bf444e25:g:HrgAAOSwOvZhNjS7, 14 Nov 2021
VW Golf GTi MK4 ,820.00,2001,121000,Petrol,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/175014943109?hash=item28bfb41985:g:bcgAAOSwh~lhilC6, 14 Nov 2021
vw golf gti / mk5,"3,100.00",2006,98000,Petrol,Manual,2,3,Silver,Hatchback,https://www.ebay.co.uk/itm/175018235989?hash=item28bfe65855:g:MJsAAOSwFr5hdUgU, 14 Nov 2021
2010 Volkswagen Golf 1.4 TSI DSG Hatchback Petrol Automatic,"4,100.00",2010,78000,Petrol,Automatic,1.4,5,Blue,Hatchback,https://www.ebay.co.uk/itm/265398574512?hash=item3dcafcddb0:g:j08AAOSwP~phiqZC, 14 Nov 2021
Vw golf 1.9tdi mk5 FSH,661.00,2005,136115,Diesel,Manual,1.9,3,Silver,Hatchback,https://www.ebay.co.uk/itm/165179357728?hash=item267574fa20:g:5xkAAOSwY6phji7C, 15 Nov 2021
Volkswagen Golf esdi ,670.00,2001,136000,Diesel,Manual,1.9,5,Blue,Hatchback,https://www.ebay.co.uk/itm/203690158084?hash=item2f6ce12804:g:VYAAAOSwTRlhiW0R, 15 Nov 2021
Volkswagen Golf Semi Automatic 1.6 TDI BlueMotion Tech Match 5 Door Diesel,"5,850.00",2012,67325,Diesel,Semi-Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/373787197633?hash=item57077400c1:g:6RYAAOSwepZhjAr7, 15 Nov 2021
2005 vw volkswagen golf plus gt dsg 2.0 tdi vw,"1,601.00",2005,162000,Diesel,Automatic,2,5,Grey,Hatchback,https://www.ebay.co.uk/itm/275025399034?hash=item4008ca8cfa:g:cbEAAOSwvNRhguTJ, 15 Nov 2021
VW Golf SE Bluemotion TDI Estate ,"3,995.00",2011,65000,Diesel,Manual,1.6,5,Grey,Estate,https://www.ebay.co.uk/itm/165182914181?hash=item2675ab3e85:g:93IAAOSwxhhhkW-i, 15 Nov 2021
VW Golf 1.6,900.00,2005,98000,Petrol,Manual,1.6,5,Grey,Hatchback,https://www.ebay.co.uk/itm/334219056350?hash=item4dd10214de:g:KVkAAOSwLdxhkWeF, 16 Nov 2021
vw golf fsi 1.6 manual petrol long MOT September 2022,740.00,2007,99481,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/115090974434?hash=item1acbf4e6e2:g:2vMAAOSw-pNhjYba, 16 Nov 2021
VW GOLF IV 2002  1.6 PETROL LHD LEFT HAND DRIVE,875.00,2002,160000,Petrol,Manual,1.6,,Blue,Estate,https://www.ebay.co.uk/itm/115089311212?hash=item1acbdb85ec:g:UmsAAOSwyElhWs~k, 16 Nov 2021
VW GOLF 1.9 SE TDI 5DR,"1,600.00",2006,82000,Diesel,Manual,1.9,5,Black,Hatchback,https://www.ebay.co.uk/itm/384491280100?hash=item59857756e4:g:azoAAOSwEs9hR4Zv, 17 Nov 2021
VW Mk2 Golf GL,"2,300.00",1988,92700,Petrol,Manual,1.8,4,Black,Hatchback,https://www.ebay.co.uk/itm/115088929148?hash=item1acbd5b17c:g:bksAAOSwzLhhd76G, 17 Nov 2021
2008 VOLKSWAGEN GOLF 1.9 TDI MATCH,975.00,2008,126500,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/304224476059?hash=item46d5311b9b:g:iCYAAOSwm4RhfnxE, 18 Nov 2021
Vw golf 1.9tdi mk5 FSH,560.00,2005,136115,Diesel,Manual,1.9,3,Silver,Hatchback,https://www.ebay.co.uk/itm/165183721755?hash=item2675b7911b:g:5xkAAOSwY6phji7C, 18 Nov 2021
2007 57 Volkswagen Golf 2.0 GT TDI 140,870.00,2007,170000,Diesel,Manual,2,5,Silver,Hatchback,https://www.ebay.co.uk/itm/304226451282?hash=item46d54f3f52:g:nA8AAOSwHQhhkp8R, 18 Nov 2021
VW VOLKSWAGEN GOLF MK5 GT FSI  2.0 No reserve,700.00,2005,129445,Petrol,Manual,2,5,Blue,Hatchback,https://www.ebay.co.uk/itm/324890019808?hash=item4ba4f447e0:g:DVkAAOSwbZRhlRQ9, 20 Nov 2021
Mk4 Golf GT TDI 130 Bhp ,861.00,2002,148000,Diesel,Manual,1.9,5,Silver,Hatchback,https://www.ebay.co.uk/itm/224691577493?hash=item3450a96295:g:f-0AAOSw-pNhj~Lj, 20 Nov 2021
VW GOLF CLASSIC MK4 GT TDI 130 FSH PREV. OWNER 16YRS 9 MTH MOT 3DR ONLY 141K,"2,600.00",2002,141309,Diesel,Manual,1.9,3,Grey,Hatchback,https://www.ebay.co.uk/itm/224694309861?hash=item3450d313e5:g:jscAAOSw6lZhkWjN, 20 Nov 2021
VW GOLF 1.4 TSI SPORT ,"1,000.00",2006,101000,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/313755189099?hash=item490d443f6b:g:tukAAOSwuSlhk4sc, 21 Nov 2021
Golf MK2 GTI 8V,"3,995.00",1991,188000,Petrol,Manual,1.8,3,Red,Hatchback,https://www.ebay.co.uk/itm/324884581287?hash=item4ba4a14ba7:g:RlQAAOSww35hkUPg, 21 Nov 2021
2008 58 Volkswagen Golf GTi 2.0 petrol DSG FVWSH Black Auto No Reserve!!,"6,250.00",2008,105518,Petrol,Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/165133791734?hash=item2672bdb1f6:g:PKgAAOSwnTNhaKUP, 24 Oct 2021
1.9tdi golf ,"1,250.00",2005,122000,Diesel,Manual,1.9,5,Grey,Hatchback,https://www.ebay.co.uk/itm/224651848998?hash=item344e4b2d26:g:fQwAAOSwLrBhYLT5, 25 Oct 2021
Volkswagen VW Golf Mk3 2.8 VR6 ,"3,700.00",1996,139000,Petrol,Manual,2.8,3,Blue,Hatchback,https://www.ebay.co.uk/itm/265362330735?hash=item3dc8d3d46f:g:gK8AAOSwT9hhP4lp, 25 Oct 2021
VW golf,942.00,2002,79036,Petrol,Manual,1.4,5,Black,Hatchback,https://www.ebay.co.uk/itm/274991719999?hash=item4006c8a63f:g:dhsAAOSwjuRhbuxz, 26 Oct 2021
Volkswagen Golf 1999 1.6 Petrol,275.00,1999,88000,Petrol,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/224653908838?hash=item344e6a9b66:g:yl4AAOSwjUNhVJX7, 26 Oct 2021
2009/59 VOLKSWAGEN GOLF 2.0 GT TDI DSG - FSH - NO RESERVE - DELIVERY - GTD,"2,200.00",2009,140000,Diesel,Automatic,2,5,BLACK,Hatchback,https://www.ebay.co.uk/itm/154660741874?hash=item24027fa2f2:g:Rl8AAOSwZMhhb-eu, 27 Oct 2021
Volkswagen Golf 1.4 2009,"2,000.00",2009,74646,Petrol,Manual,1.4,,Silver,Hatchback,https://www.ebay.co.uk/itm/265369166743?hash=item3dc93c2397:g:XxIAAOSwXwZhcAwc, 27 Oct 2021
2017 Volkswagen Golf 2.0 GTD DSG 5d 182 BHP Hatchback Diesel Semi Automatic,"13,500.00",2017,57000,Diesel,Semi-Automatic,2,5,Black,Hatchback,https://www.ebay.co.uk/itm/275001068771?hash=item4007574ce3:g:to8AAOSwwiVhbe4J, 27 Oct 2021
1996 'N' VW Golf VR6 2.8 MK3 - OBD2 - 3 Owners - Manual - Volkswagen - 102k,"2,850.00",1996,102600,Petrol,Manual,2.8,,Blue,Hatchback,https://www.ebay.co.uk/itm/234254125014?hash=item368aa247d6:g:VY0AAOSw2gVhcsz8, 27 Oct 2021
VW GOLF FSI S  1.6 NEW MOT,700.00,2007,90000,Petrol,Manual,1.6,3,Silver,Hatchback,https://www.ebay.co.uk/itm/115063451591?hash=item1aca50efc7:g:rzoAAOSwXmdhdtyO, 28 Oct 2021
2009 (59) VW GOLF SE 1.6TDI BLUEMOTION - 2 KEYS - MOT - BLACK - 20 PER YEAR TAX,"2,200.00",2009,150262,Diesel,Manual,1.6,5,Black,Hatchback,https://www.ebay.co.uk/itm/373766266986?hash=item570634a06a:g:fIkAAOSwwkdhdD00, 28 Oct 2021
2010 Volkswagen Golf 1.6 TDi 5dr HATCHBACK Diesel Manual ,"1,500.00",2010,115000,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/124977189136?hash=item1d19389110:g:GCMAAOSwRXxhetoU, 28 Oct 2021
Volkswagen Golf SE ,229.00,2001,160000,Petrol,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/185121995468?hash=item2b1a217acc:g:l9UAAOSwFd1hctdW, 29 Oct 2021
VW Golf 1.6 TDI,"3,295.00",2011,99000,Diesel,Manual,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/185122419515?hash=item2b1a27f33b:g:h5YAAOSw16Fha8R5, 29 Oct 2021
VW golf GT Sport,828.00,2008,170000,Diesel,Manual,2,3,Black,Hatchback,https://www.ebay.co.uk/itm/154665995496?hash=item2402cfcce8:g:T2cAAOSwzQphdDB6, 30 Oct 2021
2013 Golf 1.4 TDI Silver FSH - Perfect condition ,"4,000.00",2013,94048,Diesel,Manual,1.4,5,Silver,Hatchback,https://www.ebay.co.uk/itm/133909917867?hash=item1f2da730ab:g:8FgAAOSwJDZhatne, 30 Oct 2021
vw golf Mk4 ,"1,060.00",1999,142000,Petrol,Automatic,1.6,5,Silver,Hatchback,https://www.ebay.co.uk/itm/304193826942?hash=item46d35d707e:g:LqEAAOSwUzBhS3I~, 31 Oct 2021
vw golf gti / mk5,"3,100.00",2006,98000,Petrol,Manual,2,3,Silver,Hatchback,https://www.ebay.co.uk/itm/174991800882?hash=item28be52fa32:g:MJsAAOSwFr5hdUgU, 31 Oct 2021
1996 'N' VW Golf VR6 2.8 MK3 - OBD2 - 3 Owners - Manual - Volkswagen - 102k,"2,250.00",1996,102600,Petrol,Manual,2.8,,Blue,Hatchback,https://www.ebay.co.uk/itm/234260363217?hash=item368b0177d1:g:VY0AAOSw2gVhcsz8, 31 Oct 2021
"Golf VR6, 2.8,Highline, Manual, 3 door, 2 former keepers, Large history file,","6,200.00",1996,129771,Petrol,Manual,2.8,3,Black,Hatchback,https://www.ebay.co.uk/itm/133910511919?hash=item1f2db0412f:g:Jm8AAOSwFd1hcAxl, 31 Oct 2021
2011 VW Golf Match 1.6 TDI Bluemotion DSG Auto,"6,500.00",2011,152000,Diesel,Automatic,1.6,5,Red,Hatchback,https://www.ebay.co.uk/itm/224666013924?hash=item344f2350e4:g:fuUAAOSwl2Nhesps, 31 Oct 2021
VW Golf Estate Petrol,"1,020.00",2009,102500,Petrol,Manual,1.4,5,Grey,Estate,https://www.ebay.co.uk/itm/174983099248?hash=item28bdce3370:g:880AAOSw4FhhbVQu, 1 Nov 2021
Volkswagen Golf GTD DSG 5dr Low Mileage FSH,"11,250.00",2013,76400,Diesel,Automatic,2,5,Red,Hatchback,https://www.ebay.co.uk/itm/234264541680?hash=item368b4139f0:g:HQUAAOSwiyhhfqqz, 1 Nov 2021
